sku,description,mode,chosen,MAE,RMSE,MAPE%,MASE,WAPE%,MPE%,MASE_WF,plot,model,alpha,bias,MASE_holdout
4806504260614,APPEVIT (BUCLIZINE HCL+B-COMPLEX+IRON) CAP,,Blend,76.45836453580478,83.94190049331317,21.826803821768408,0.7674616264572625,21.347544263961577,6.134519918170277,2.501242471993783,gb_4806504260614.png,GradientBoosting,0.0,1.2629730458231512,
8904179014702,NOVASARTAN (LOSARTAN K) 50MG FC TAB,,SN,,,,,,,,gb_8904179014702.png,GradientBoosting,,,0.8067718888820653
725765883117,OHHIRA&#039;S RED OMX PROBIOTICS CAP,,SN,,,,,,,,gb_0725765883117.png,GradientBoosting,,,1.8502061855670104
4807788562593,IMMUNPRO 500MG TAB,,Blend,43.18451124367388,54.611322912940686,69.31220774070549,0.3994474293685184,46.43495832653105,44.36425886118925,0.5831945734874421,gb_4807788562593.png,GradientBoosting,0.0,0.7558941219444743,
4806524781854,NEPHORMIN (KETOANALOGUES+ESSENTIAL AMINO ACIDS) TAB,,SN,,,,,,,,gb_4806524781854.png,GradientBoosting,,,0.5226161369193154
4800369000545,TERRAFERON CAP,,Blend,38.01102536932261,44.06895276383676,69.69971701374223,0.2505402379067675,50.014507064898176,51.99975563941924,0.5140127381502468,gb_4800369000545.png,GradientBoosting,0.3,0.7,
4807788526762,BIOFLU TAB,,Blend,40.4271529669115,45.41620579678459,48.0380836759944,0.5857734255873578,42.7477448290605,18.275415168491,0.7090610523906938,gb_4807788526762.png,GradientBoosting,0.0,0.776570280892564,
8904186000521,TRIMEBET (TRIMETAZIDINE) 35G TAB,,Blend,28.810584146972968,34.4330198543254,16.948298973520824,0.3104588808941053,16.131346106927754,3.765838478834118,1.101885018954207,gb_8904186000521.png,GradientBoosting,0.4999999999999999,0.9833375524465904,
4807788561688,BIOGESIC 500MG TAB,auto,Blend,210.93453858704933,275.21964737797214,53.14439820585343,0.6611072707919274,36.06837212296232,20.590660064354346,1.0233160535369998,rf_4807788561688.png,RandomForest,,,
4806533602379,RETASAR (LOSARTAN) 50MG TAB,auto,Seasonal-Naive,460.0,481.0848850947893,270.4123513571385,1.849956127522668,78.32009080590238,212.55061160582449,,rf_4806533602379.png,RandomForest,,,
4806504260614,APPEVIT (BUCLIZINE HCL+B-COMPLEX+IRON) CAP,auto,RandomForest,93.31780095354146,129.9538194793448,21.16030855806589,0.9366905992827248,26.054780252831545,-16.967444450865553,1.93755627658708,rf_4806504260614.png,RandomForest,,,
8904179014702,NOVASARTAN (LOSARTAN K) 50MG FC TAB,auto,Seasonal-Naive,281.5,287.31254758537784,167.9318783068783,0.8067718888820653,71.53748411689962,134.74669312169314,,rf_8904179014702.png,RandomForest,,,
725765883117,OHHIRA&#039;S RED OMX PROBIOTICS CAP,auto,Blend,51.10281879816628,54.86801799893193,15.587109331634228,0.5268331834862503,14.53849752437163,4.052956969620657,,rf_0725765883117.png,RandomForest,,,
4807788562593,IMMUNPRO 500MG TAB,auto,Blend,47.10208122693392,59.50171837479756,97.1021515209006,0.4356841080784976,50.64739916874614,77.02805513088816,0.6131206936719763,rf_4807788562593.png,RandomForest,,,
4806524781854,NEPHORMIN (KETOANALOGUES+ESSENTIAL AMINO ACIDS) TAB,auto,Blend,104.908576814329,126.94218626798026,28.64814158526896,0.2565001878100953,31.598968919978613,4.559101015628281,,rf_4806524781854.png,RandomForest,,,
4800369000545,TERRAFERON CAP,auto,RandomForest,34.44609303765754,42.55181676732151,50.43539854160065,0.2270428713974775,45.32380662849677,25.04981515929553,0.4090713962136632,rf_4800369000545.png,RandomForest,,,
4807788526762,BIOFLU TAB,auto,Blend,30.65483789454773,33.01166992302292,36.53389113569547,0.4441764528660107,32.41448115737676,13.765751047052191,0.6427739862870387,rf_4807788526762.png,RandomForest,,,
8904186000521,TRIMEBET (TRIMETAZIDINE) 35G TAB,auto,Blend,32.07357679006136,37.37034811354502,18.75656710640129,0.345620439548075,17.958329669687213,4.381647357913355,0.7190399949942595,rf_8904186000521.png,RandomForest,,,
