item_code,description,category,tab,total_qty,total_sales,total_profit,months_active,avg_price,mean_monthly_qty,cv_monthly_qty,trend_qty_slope,cluster
15291549203,FOLEY CATH 16,NEEDLES AND TUBINGS,MED-SURG,19.0,944.87,279.87,10.0,49.73,1.9,0.43719072962726707,0.13939393939393943,-1
15816093709,PPE GOWN (WASHABLE,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,1.0,258.93,138.93,1.0,258.93,1.0,0.0,0.0,0
16379076179,TONGUE DEPRESSOR SUREGUARD,DIAGNOSTIC,MED-SURG,97.0,291.0,70.73,4.0,3.0,24.25,1.0119385138161805,12.099999999999996,2
16382500762,CAN CARE IV CATH G18,NEEDLES AND TUBINGS,MED-SURG,10.0,294.0,154.0,1.0,29.4,10.0,0.0,0.0,2
16594159,COMMODE CHAIR W/O WHEELS,ASSISTIVE DEVICE,MED-SURG,14.0,40760.0,12760.0,8.0,2911.4285714285716,1.75,0.37796447300922725,0.11904761904761903,-1
16716075887,MEDICAL GOGGLES,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,2.0,133.92,73.92,2.0,66.96,1.0,0.0,-7.850462293418875e-17,1
17204140801,QUADCANE BIG,ASSISTIVE DEVICE,MED-SURG,7.0,5808.0,1958.0,5.0,829.7142857142857,1.4,0.3499271061118826,-6.783020765448988e-17,-1
17792308784,BREAST PUMP ELECTRIC,ELECTRONIC MEDICAL DEVICES,MED-SURG,1.0,2950.0,1450.0,1.0,2950.0,1.0,0.0,0.0,-1
18666830,INSULIN SYRINGE COSMED,NEEDLES AND TUBINGS,MED-SURG,156.0,2071.0,1337.8,5.0,13.275641025641026,31.2,0.7096011973658797,1.299999999999997,-1
18669180074,SYRINGE 10CC,NEEDLES AND TUBINGS,MED-SURG,5.0,40.0,24.0,2.0,8.0,2.5,0.2,-1.0000000000000007,1
202204078900,PROHEALTHCARE DISPISPOSABLE MASK 50s,DISPOSABLES,MED-SURG,31.0,3720.0,1984.0,3.0,120.0,10.333333333333334,0.6579380017539077,-5.999999999999997,-1
20220407900,PROHEALTHCARE KIDS FACEMASK 50s,DISPOSABLES,MED-SURG,4.0,608.0,341.44,3.0,152.0,1.3333333333333333,0.3535533905932738,0.4999999999999998,3
202204079300,PROHEALTHCARE KIDS FACEMASK 50s,DISPOSABLES,MED-SURG,2.0,304.0,170.72,2.0,152.0,1.0,0.0,-7.850462293418875e-17,2
20408794,ELASTIC BANDAGE 2X5,ORTHO SUPPORT,MED-SURG,2.0,48.0,20.9,2.0,24.0,1.0,0.0,-7.850462293418875e-17,1
20433840,KN95 FACE MASK,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,10.0,250.0,177.2,1.0,25.0,10.0,0.0,0.0,0
2181603130016,SPIT GUARD,ELECTRONIC MEDICAL DEVICES,MED-SURG,3.0,45.0,45.0,1.0,15.0,3.0,0.0,0.0,1
21904530,COMMODE CHAIR WITH WHEELS,ASSISTIVE DEVICE,MED-SURG,6.0,19162.260000000002,5962.26,5.0,3193.7100000000005,1.2,0.3333333333333334,-0.10000000000000012,-1
22695376,GREAT GLOVE STERILE LATEX GLOVES 8,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,35.0,987.9,462.9,4.0,28.225714285714286,8.75,0.5792324266489512,3.300000000000001,4
230231506,BAXTEL BP APP W/ STETHOSCOPE,MANUAL MEDICAL DEVICES,MED-SURG,13.0,33264.0,10714.0,5.0,2558.769230769231,2.6,0.7133552688842849,-0.20000000000000023,-1
23418608,AIR MATTRESS (VMED) COMFORT AND LIGHTNESS,ELECTRONIC MEDICAL DEVICES,MED-SURG,2.0,5120.0,2798.58,2.0,2560.0,1.0,0.0,-7.850462293418875e-17,-1
23554917,SANITARY BALM (CAMPHOR+MENTHOL) 10G,GALENICALS AND SOLUTIONS,MED-SURG,11.0,283.25,30.799999999999997,4.0,25.75,2.75,0.6982859770789643,-0.6999999999999994,2
24019699,SANITARY BALM (CAMPHOR+MENTHOL) 32G,GALENICALS AND SOLUTIONS,MED-SURG,25.0,1320.0,247.88,11.0,52.8,2.272727272727273,0.42332020977033447,0.12727272727272723,-1
24254694,CPR MASK,ASSISTIVE DEVICE,MED-SURG,1.0,340.0,150.01,1.0,340.0,1.0,0.0,0.0,2
24830461,PROHEALTH NEBULIZER VMNB03,ELECTRONIC MEDICAL DEVICES,MED-SURG,20.0,27891.51,13991.51,10.0,1394.5755,2.0,0.5477225575051661,0.15757575757575765,-1
25609887997,LEUKOPLAST 1.25CMX5M /PC,WOUND CARE,MED-SURG,5.0,1080.0,180.0,2.0,216.0,2.5,0.2,-1.0000000000000007,-1
25761726337,BANDAGE SCISSOR 3 1/2,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,1.0,147.0,77.0,1.0,147.0,1.0,0.0,0.0,1
25802609256,URINE BAG 1L W/O HOOK,ASSISTIVE DEVICE,MED-SURG,8.0,280.0,152.0,3.0,35.0,2.6666666666666665,0.46770717334674267,-0.5000000000000006,2
26071153358,SUCTION CATH F 18,NEEDLES AND TUBINGS,MED-SURG,1.0,12.95,4.95,1.0,12.95,1.0,0.0,0.0,1
26514501070,CANCARE IV CATH G22,NEEDLES AND TUBINGS,MED-SURG,24.0,570.99,306.99,4.0,23.79125,6.0,0.6123724356957946,-3.0,5
27013983251,WHEELCHAIR SUREGUARD,ASSISTIVE DEVICE,MED-SURG,8.0,39832.5,11499.17,6.0,4979.0625,1.3333333333333333,0.3535533905932738,-0.057142857142857134,-1
27090336,SURGITECH COLOSTOMY BAG 57MM,WOUND CARE,MED-SURG,1.0,288.0,108.0,1.0,288.0,1.0,0.0,0.0,2
28284307,"EGG MATTRESS 2""",ASSISTIVE DEVICE,MED-SURG,8.0,12672.0,4472.0,6.0,1584.0,1.3333333333333333,0.5590169943749475,0.17142857142857137,-1
28924852,CLOOK CARE (OXYGEN REGULATOR,ASSISTIVE DEVICE,MED-SURG,2.0,2485.71,985.71,2.0,1242.855,1.0,0.0,-7.850462293418875e-17,-1
29481888702,NGT F16,NEEDLES AND TUBINGS,MED-SURG,16.0,385.76,1.759999999999998,4.0,24.11,4.0,0.8838834764831844,2.5999999999999996,2
29682409253,ELASTIC BANDAGE 4x5,ORTHO SUPPORT,MED-SURG,21.0,840.0,315.0,6.0,40.0,3.5,0.769309258162072,0.7142857142857141,9
31338332,WALKER WITH WHEELS,ASSISTIVE DEVICE,MED-SURG,5.0,9491.42,2991.42,5.0,1898.284,1.0,0.0,-1.0507920739455759e-16,-1
31489881,ELECTRIC WHEELCHAIR,ASSISTIVE DEVICE,MED-SURG,1.0,68000.0,68000.0,1.0,68000.0,1.0,0.0,0.0,-1
3200010001,CONVATEC OSTOMY STARTER KIT FW 57MM,WOUND CARE,MED-SURG,1.0,552.5,127.5,1.0,552.5,1.0,0.0,0.0,-1
32299253505,NGT F18,NEEDLES AND TUBINGS,MED-SURG,1.0,24.11,9.11,1.0,24.11,1.0,0.0,0.0,1
33019724961,SUCTION CATH F 14,NEEDLES AND TUBINGS,MED-SURG,35.0,453.25,173.25,4.0,12.95,8.75,0.24743582965269678,-1.4999999999999991,6
33456416,BEDPAN PLASTIC,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,9.0,982.8000000000001,514.8000000000001,7.0,109.2,1.2857142857142858,0.5443310539518174,0.14285714285714288,4
33835549,RECLINING WHEELCHAIR WITH COMMODE,ASSISTIVE DEVICE,MED-SURG,7.0,70764.77,21764.77,6.0,10109.252857142857,1.1666666666666667,0.3194382824999699,0.08571428571428563,-1
34135711937,STOMACH TUBE NGT FR16,NEEDLES AND TUBINGS,MED-SURG,9.0,216.99,81.99,1.0,24.11,9.0,0.0,0.0,1
34335010350,FOLEY CATH 14,NEEDLES AND TUBINGS,MED-SURG,4.0,176.8,36.8,2.0,44.2,2.0,0.0,-1.570092458683775e-16,1
35586197,WEEK PILL ORGANIZER,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,5.0,674.56,249.56,4.0,134.91199999999998,1.25,0.34641016151377546,0.3,-1
36187188,CHROMIC CATGUT 3-0,NEEDLES AND TUBINGS,MED-SURG,5.0,187.5,79.17,1.0,37.5,5.0,0.0,0.0,1
37297627971,I.V CANNULA G22,NEEDLES AND TUBINGS,MED-SURG,7.0,162.47,85.47,1.0,23.21,7.0,0.0,0.0,1
37321667384,EFFICASCENT OIL REG 25ML,GALENICALS AND SOLUTIONS,MED-SURG,16.0,458.0,76.89999999999999,6.0,28.625,2.6666666666666665,0.8291561975888501,-6.548738434834962e-17,6
37474317,SOUTH MOON FABRIC BANDAGES 5X4.5CM,WOUND CARE,MED-SURG,7.0,35.0,13.67,1.0,5.0,7.0,0.0,0.0,1
37583750,DOLPHIN SUTURE NEEDLES 16(1/2 CIRCLE CUTTING EDGE,NEEDLES AND TUBINGS,MED-SURG,1.0,250.0,148.0,1.0,250.0,1.0,0.0,0.0,0
37727361492,SUCTION CATH F 16,ELECTRONIC MEDICAL DEVICES,MED-SURG,6.0,77.7,29.7,1.0,12.950000000000001,6.0,0.0,0.0,1
382906725011,BD ULTRA FINE II INSULIN SYRINGE,DISPOSABLES,MED-SURG,12.0,267.0,127.68,2.0,22.25,6.0,0.6666666666666666,7.999999999999997,0
382908868013,INSULINE SYRINGE (BD ULTRA FINE) G30 0.5ML,DISPOSABLES,MED-SURG,124.0,2385.8,1021.8,4.0,19.240322580645163,31.0,0.8491901020056892,-2.3999999999999995,-1
39572141,ADVAN PREGNANCY TEST,DIAGNOSTIC,MED-SURG,88.0,3560.0,2741.0,13.0,40.45454545454545,6.769230769230769,0.6932749564849837,-1.10989010989011,-1
39851079,NEBULIZER KIT,NEEDLES AND TUBINGS,MED-SURG,5.0,280.0,130.0,5.0,56.0,1.0,0.0,-1.0507920739455759e-16,2
4046222115012,CONTRACTUBEX 10G GEL,GALENICALS AND SOLUTIONS,MED-SURG,1.0,1049.5,95.5,1.0,1049.5,1.0,0.0,0.0,-1
40617298136,OXYGEN CONCENTRATOR OWGEL(PARTNERS) 10L,ASSISTIVE DEVICE,MED-SURG,1.0,50000.0,-5000.0,1.0,50000.0,1.0,0.0,0.0,-1
40811509252,INSULIN SYRINGE TERUMO 29 1/2G,NEEDLES AND TUBINGS,MED-SURG,9.0,118.95,60.45,3.0,13.216666666666667,3.0,0.0,1.4970566549032267e-16,1
40848630996,GAUZE ROLL,DISPOSABLES,MED-SURG,3.0,2520.0,420.0,1.0,840.0,3.0,0.0,0.0,-1
41056073,COSMED 1CC SYRINGE,NEEDLES AND TUBINGS,MED-SURG,53.0,371.0,238.5,6.0,7.0,8.833333333333334,0.8754798308015231,0.7142857142857137,2
41720005175,PLASTIC URINAL,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,34.0,3230.0,1700.0,14.0,95.0,2.4285714285714284,0.7417364831128525,0.035164835164835116,-1
4300010002,PROHEALTH PULSE OXIMETER,ELECTRONIC MEDICAL DEVICES,MED-SURG,24.0,26383.91,8533.91,9.0,1099.3295833333334,2.6666666666666665,0.6614378277661478,-0.13333333333333328,-1
4300010005,WHEELCHAIR BLACK ECONO,ASSISTIVE DEVICE,MED-SURG,12.0,46878.97,11720.64,7.0,3906.5808333333334,1.7142857142857142,0.6009252125773317,-0.2142857142857144,-1
430010004,LINTEMED PULSE OXIMETER,ELECTRONIC MEDICAL DEVICES,MED-SURG,4.0,3567.84,1367.84,2.0,891.96,2.0,0.5,-2.0,-1
43182085938,GLOMED LATEX GLOVES MEDIUM,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,34.0,11657.679999999998,4227.68,12.0,342.87294117647053,2.8333333333333335,0.6253026948667441,-0.24475524475524457,-1
43429479423,EFFICASCENT OIL REG 50ML,GALENICALS AND SOLUTIONS,MED-SURG,14.0,721.0,115.91999999999999,4.0,51.5,3.5,0.24743582965269675,0.6000000000000001,-1
44039433277,NGT FR14,NEEDLES AND TUBINGS,MED-SURG,1.0,27.0,12.0,2.0,27.0,0.5,1.0,0.9999999999999998,1
44042546863,PARTNERS GAUZE ROLL,DISPOSABLES,MED-SURG,18.0,472.5,247.5,3.0,26.25,6.0,1.1785113019775793,2.682644118098028e-15,6
45910009910,BREAST PUMP GLASS (HELIO,ELECTRONIC MEDICAL DEVICES,MED-SURG,3.0,336.0,126.0,3.0,112.0,1.0,0.0,8.985767264226737e-17,2
4634740503,NGT F12,NEEDLES AND TUBINGS,MED-SURG,1.0,21.5,5.7,1.0,21.5,1.0,0.0,0.0,1
46454312761,GLOMED LATEX GLOVES SMALL,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,3.0,1017.8399999999999,66.59,3.0,339.28,1.0,0.0,8.985767264226737e-17,-1
4711769145272,ELASTIC POSTURE BRACE WITH STEEL STAY,ORTHO SUPPORT,MED-SURG,1.0,1920.0,420.0,1.0,1920.0,1.0,0.0,0.0,-1
47137530,GLOMED STERILE POWDER FREE GLOVES 6.5,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,79.0,1996.0,811.0,8.0,25.265822784810126,9.875,1.1005380979826915,-0.2976190476190473,-1
4717237000906,KNEE SUPPORT FREE SIZE NS 712 IM,ORTHO SUPPORT,MED-SURG,1.0,720.0,320.0,1.0,720.0,1.0,0.0,0.0,-1
4717237020379,KNEE SUPPORT 704 IM XL,ORTHO SUPPORT,MED-SURG,1.0,1980.0,330.0,1.0,1980.0,1.0,0.0,0.0,-1
4717237078837,WRIST BRACE IM WH301 M,ORTHO SUPPORT,MED-SURG,2.0,1990.0,790.0,2.0,995.0,1.0,0.0,-7.850462293418875e-17,-1
4717237078844,WRIST BRACE IM WH301 L,ORTHO SUPPORT,MED-SURG,1.0,995.0,395.0,1.0,995.0,1.0,0.0,0.0,4
4717237612116,ANKLE SUPPORT SMALL ES-901,ORTHO SUPPORT,MED-SURG,1.0,588.0,308.0,1.0,588.0,1.0,0.0,0.0,3
4717556702306,ELBOW SUPPORT 702 S,ORTHO SUPPORT,MED-SURG,1.0,680.4,260.4,1.0,680.4,1.0,0.0,0.0,-1
4717556702309,ELBOW SUPPORT 702 XL,ORTHO SUPPORT,MED-SURG,1.0,604.8,184.8,1.0,604.8,1.0,0.0,0.0,3
4717556902324,LUMBAR SUPPORT LP M,ORTHO SUPPORT,MED-SURG,1.0,2040.0,390.0,1.0,2040.0,1.0,0.0,0.0,-1
4717556904328L,904 SPLINT WRIST BRACE M LEFT,ORTHO SUPPORT,MED-SURG,1.0,995.0,375.0,1.0,995.0,1.0,0.0,0.0,4
4717556953325,ELBOW SUPPORT 953 S,ORTHO SUPPORT,MED-SURG,1.0,567.0,217.0,1.0,567.0,1.0,0.0,0.0,5
4719863691301,KNEE SUPPORT (ELASTIC) L,ORTHO SUPPORT,MED-SURG,1.0,608.0,228.0,1.0,608.0,1.0,0.0,0.0,3
4719863692607,POSTURE AID M,WOUND CARE,MED-SURG,1.0,1350.0,700.0,1.0,1350.0,1.0,0.0,0.0,-1
4719863696799S,ELBOW SUPPORT 2080 SMALL,ORTHO SUPPORT,MED-SURG,1.0,630.0,280.0,1.0,630.0,1.0,0.0,0.0,-1
4719863699287,COMPRESSION STOCKING MIDTHIGH M,ORTHO SUPPORT,MED-SURG,2.0,3400.0,900.0,2.0,1700.0,1.0,0.0,-7.850462293418875e-17,-1
4719863699288,COMPRESSION STOCKING MIDTHIGH L,ORTHO SUPPORT,MED-SURG,2.0,4160.0,1660.0,1.0,2080.0,2.0,0.0,0.0,-1
4800011101033,ACEITE DE ALCAMFORADO (IPI) 50ML,GALENICALS AND SOLUTIONS,MED-SURG,8.0,248.8,70.08,5.0,31.1,1.6,0.30618621784789724,-2.019495217934519e-16,0
4800011132921,EFFICASCENT OIL EXTREME25ML,GALENICALS AND SOLUTIONS,MED-SURG,73.0,2993.0,413.49,15.0,41.0,4.866666666666666,0.5996183185818984,0.09642857142857156,-1
4800011132938,EFFICASCENT OIL EXTREME 50ML,GALENICALS AND SOLUTIONS,MED-SURG,61.0,4788.5,419.48,15.0,78.5,4.066666666666666,0.5711885701699786,0.1321428571428572,-1
4800011132945,EFFICASCENT OIL EXTREME 100ML,GALENICALS AND SOLUTIONS,MED-SURG,26.0,3324.0,449.0,14.0,127.84615384615384,1.8571428571428572,0.4485347611419462,-0.03956043956043964,-1
4800011133126,EFFICASCENT OINTMENT (TIN CAN) 10G,GALENICALS AND SOLUTIONS,MED-SURG,45.0,1126.0,157.78,9.0,25.022222222222222,5.0,0.6928203230275509,0.5333333333333335,-1
4800011133331,EFFICASCENT OIL REG 50ML,GALENICALS AND SOLUTIONS,MED-SURG,2.0,103.0,16.56,1.0,51.5,2.0,0.0,0.0,1
4800011133348,EFFICASCENT OIL REG 100ML,GALENICALS AND SOLUTIONS,MED-SURG,5.0,487.25,71.68,5.0,97.45,1.0,0.0,-1.0507920739455759e-16,6
4800011133430,EFFICASCENT OIL EXTRA STRENGTH 50ML,GALENICALS AND SOLUTIONS,MED-SURG,41.0,2639.0,320.58000000000004,13.0,64.36585365853658,3.1538461538461537,0.5812865994055115,-0.20879120879120874,-1
4800011133447,EFFICASCENT OIL EXTRA STRENGTH 100ML,GALENICALS AND SOLUTIONS,MED-SURG,19.0,2256.0,242.2,12.0,118.73684210526316,1.5833333333333333,0.4042708288351899,-0.05244755244755233,-1
4800011139401,EFFICASCENT RELAXSCENT OIL 3ML,GALENICALS AND SOLUTIONS,MED-SURG,100.0,5160.4,635.54,15.0,51.604,6.666666666666667,0.506951674225463,-0.08571428571428549,-1
4800011139418,EFFICASCENT RELAXSCENT OIL 6ML,GALENICALS AND SOLUTIONS,MED-SURG,69.0,5589.0,288.29,15.0,81.0,4.6,0.4944557133110719,0.10714285714285719,-1
4800011145303,OMEGA ADVANCE SPRAY 50ML,GALENICALS AND SOLUTIONS,MED-SURG,11.0,968.0,122.4,8.0,88.0,1.375,0.5061603966209111,0.20238095238095233,-1
4800011147741,IPI HYDROGEN PEROXIDE VOL 10 3% 120ML,WOUND CARE,MED-SURG,2.0,29.0,29.0,1.0,14.5,2.0,0.0,0.0,1
4800011159034,IPI (ACEITE DE MANZANILLA) 50ML,GALENICALS AND SOLUTIONS,MED-SURG,31.0,697.5,91.36,12.0,22.5,2.5833333333333335,0.7147909614890431,0.1573426573426572,-1
4800011159041,IPI (ACEITE DE MANZANILLA) 100ML,GALENICALS AND SOLUTIONS,MED-SURG,13.0,616.0,131.35,9.0,47.38461538461539,1.4444444444444444,0.4741856925360752,-0.049999999999999815,3
4800011171531,IPI SALICYLIC ACID 50ML,GALENICALS AND SOLUTIONS,MED-SURG,21.0,599.6700000000001,116.63000000000001,9.0,28.555714285714288,2.3333333333333335,0.6998542122237651,-0.2166666666666663,3
4800011187037,IPI WINTERGREEN 50ML,GALENICALS AND SOLUTIONS,MED-SURG,20.0,898.2,261.2,7.0,44.910000000000004,2.857142857142857,0.5099019513592785,0.14285714285714296,-1
4800064630115,EZ LUBRICATING JELLY 10G,GALENICALS AND SOLUTIONS,MED-SURG,8.0,236.0,43.52,4.0,29.5,2.0,0.3535533905932738,-0.39999999999999997,1
4800067052167,BBFLO SILICON NIPPLE S,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,3.0,87.6,16.71,2.0,29.2,1.5,0.3333333333333333,-1.0,1
4800067052211,BBFLO SILICON NIPPLE M,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,23.0,621.0,71.15,8.0,27.0,2.875,0.8597269536210952,-0.583333333333333,3
4800067052266,BBFLO SILICON NIPPLE L,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,2.0,54.0,6.5,1.0,27.0,2.0,0.0,0.0,1
4800067056004,BBFLO GENTLE BUDS PLASTIC 36TIP,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,12.0,135.0,29.28,4.0,11.25,3.0,0.3333333333333333,0.4000000000000003,1
4800067058015,BBFLO BREAST PUMP PLASTIC,ELECTRONIC MEDICAL DEVICES,MED-SURG,6.0,840.0,190.75,4.0,140.0,1.5,0.5773502691896257,0.19999999999999996,9
4800067058060,BBFLO BREAST PUMP GLASS,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,2.0,360.0,72.97,2.0,180.0,1.0,0.0,-7.850462293418875e-17,2
4800067058367,BBFLO NASAL ASPIRATOR,"PLASTIC, GLASSWARE, AND STAINLESS",MED-SURG,2.0,146.5,12.5,2.0,73.25,1.0,0.0,-7.850462293418875e-17,1
4800067551011,MEDIPLAST BANTAM PLASTIC STRIPS 12s,DISPOSABLES,MED-SURG,15.0,390.0,101.10000000000001,3.0,26.0,5.0,0.5887840577551897,2.4999999999999982,2
4800067551165,MEDIPLAST BANTAM PLASTIC STRIPS,WOUND CARE,MED-SURG,772.0,1547.75,822.07,13.0,2.0048575129533677,59.38461538461539,0.8460403751343586,-3.0769230769230744,-1
4800067551677,MEDIPLAST CARTOON PLASTIC STRIPS 10s,DISPOSABLES,MED-SURG,8.0,288.0,95.39,2.0,36.0,4.0,0.75,5.999999999999998,2
4800067552179,MENTOPAS PLASTER 1X10,GALENICALS AND SOLUTIONS,MED-SURG,45.0,2290.8,280.96,10.0,50.90666666666667,4.5,0.5643744488533464,-0.1515151515151516,-1
4800067564363,MEDIPLAST FIRST AID KIT,WOUND CARE,MED-SURG,21.0,9177.0,987.0,2.0,437.0,10.5,0.9047619047619048,18.999999999999996,-1
4800204002017,BETADINE WOUND SOLUTION 60ML,WOUND CARE,MED-SURG,40.0,6419.75,472.96000000000004,15.0,160.49375,2.6666666666666665,0.651920240520265,0.03571428571428579,-1
4800204002024,BETADINE WOUND SOL&#039;N 120ML,WOUND CARE,MED-SURG,9.0,2258.5,315.64,8.0,250.94444444444446,1.125,0.2939723678960656,0.011904761904761878,-1
4800204002048,BETADINE WOUND 15ML,WOUND CARE,MED-SURG,21.0,1601.25,266.7,5.0,76.25,4.2,0.8024904545882248,-1.5999999999999999,-1
4801010194002,BAND AID PLASTIC STRIPS,WOUND CARE,MED-SURG,770.0,1924.5,937.51,15.0,2.4993506493506494,51.333333333333336,0.5628787774745281,0.6571428571428577,-1
4802288884046,CARE DISPOSABLE DIAPER XL 4s,PERSONAL PROTECTIVE EQUIPMENT,MED-SURG,1.0,32.75,4.0,1.0,32.75,1.0,0.0,0.0,1
48031547,EFFICASCENT OIL REG 25ML,GALENICALS AND SOLUTIONS,MED-SURG,3.0,85.5,14.549999999999999,2.0,28.5,1.5,0.3333333333333333,0.9999999999999998,1
48033053,IPI (ACEITE DE MANZANILLA) 25ML,GALENICALS AND SOLUTIONS,MED-SURG,38.0,560.5,68.67,14.0,14.75,2.7142857142857144,0.5644108049875584,0.07912087912087902,5
48033121,IPI SALICYLIC ACID 25ML,GALENICALS AND SOLUTIONS,MED-SURG,20.0,335.0,33.199999999999996,9.0,16.75,2.2222222222222223,0.46368092477478523,0.03333333333333339,2
48035156,EFFICASCENT OIL EXTRA STRENGTH 25ML,GALENICALS AND SOLUTIONS,MED-SURG,74.0,2473.2,278.92,15.0,33.42162162162162,4.933333333333334,0.3508312158310046,0.003571428571428646,-1
48035583,RHEA AROMATIC SPIRIT OF AMMONIA 15ML,GALENICALS AND SOLUTIONS,MED-SURG,7.0,230.5,34.5,6.0,32.92857142857143,1.1666666666666667,0.31943828249996986,0.14285714285714274,1
48035880,BETADINE WOUND SOLUTION 7.5ML,WOUND CARE,MED-SURG,44.0,1702.0,175.6,13.0,38.68181818181818,3.3846153846153846,0.49896587272954884,-0.10439560439560423,-1
4806031201098,DISP SIMPLEX INSULIN SYRINGE WITH NEEDLE 1CC,NEEDLES AND TUBINGS,MED-SURG,2.0,36.0,6.0,1.0,18.0,2.0,0.0,0.0,1
4806035205207,#EXP2027-01-30,ORTHO SUPPORT,MED-SURG,446.0,726.74,615.24,2.0,1.6294618834080719,223.0,0.8116591928251121,-362.0,-1
4806037102085,SURE-GUARD PREGNANCY TEST,DIAGNOSTIC,MED-SURG,42.0,2070.0,1734.0,3.0,49.285714285714285,14.0,0.5345224838248488,8.999999999999998,-1
4806501283159,WHITE FLOWER AC5 1.5ML,GALENICALS AND SOLUTIONS,MED-SURG,81.0,3361.0,480.27000000000004,13.0,41.49382716049383,6.230769230769231,0.4135341783813389,0.22527472527472545,-1
4806501890715,ANEROID SPHYGMO W/ STET (BLUE CROSS,DIAGNOSTIC,MED-SURG,4.0,3474.0,1674.0,4.0,868.5,1.0,0.0,-8.214889951798643e-17,-1
4806501898889,BLUE CROSS PREG TEST DELUXE URINE,DIAGNOSTIC,MED-SURG,14.0,1260.0,420.0,6.0,90.0,2.3333333333333335,0.9793792286287206,0.7999999999999997,-1
4806505182137,NOVOFINE 30G 8MM NEEDLE (STERILE) 100&#039;S,NEEDLES AND TUBINGS,MED-SURG,2.0,33.0,3.86,1.0,16.5,2.0,0.0,0.0,1
4806512430009,PAU LINIMENT 60ML,GALENICALS AND SOLUTIONS,MED-SURG,9.0,1206.0,169.20000000000002,6.0,134.0,1.5,0.5091750772173156,0.08571428571428573,-1
4806512430016,PAU LINIMENT 30ML,GALENICALS AND SOLUTIONS,MED-SURG,11.0,893.75,121.55000000000001,6.0,81.25,1.8333333333333333,0.5821022034029862,-0.08571428571428592,-1
4806512430856,PAU MASAJE CLASSIC 60ML,GALENICALS AND SOLUTIONS,MED-SURG,17.0,1360.0,127.5,8.0,80.0,2.125,0.5969936214760129,-0.05952380952380967,-1
